,id,lat,lon,nearest_osm_node
794,89089979913ffff,60.18046280855119,24.576512474502128,3554921839
795,89089979917ffff,60.18317696859228,24.57870536098025,3554921839
796,8908997992bffff,60.184184216461965,24.59406326780572,3554921839
797,89089979937ffff,60.18894122101354,24.588212353490704,11055001431
798,8908997993bffff,60.18384864715696,24.5889435963736,3554921839
799,89089979967ffff,60.18180549239543,24.596988243123555,3554921839
800,8908997996fffff,60.17942662048922,24.599912897265224,3554921839
801,89089979973ffff,60.17875597510393,24.589674625982216,3554921839
802,8908997998fffff,60.18284085940724,24.57358679710253,3554921839
803,89089979a2fffff,60.15124628671558,24.60136410860941,3554921839
804,89089979aa3ffff,60.15262134591904,24.583096978033133,3554921839
805,89089979b0fffff,60.16448165936741,24.607217916464773,3554921839
806,89089979b17ffff,60.1665263301761,24.59917713278289,3554921839
807,89089979b2bffff,60.167530043910425,24.6145313516484,3554921839
808,89089979b37ffff,60.17228911788898,24.60868493300952,3554921839
809,89089979b3bffff,60.1671956526858,24.609412910093397,3554921839
810,89089979b6fffff,60.162770378948494,24.62037648648618,3554921839
811,89089979b87ffff,60.16857033672899,24.591136045748755,3554921839
812,89089979bafffff,60.171954390091614,24.60356613996639,3554921839
813,89089979c03ffff,60.15944403545867,24.530493706480552,3554921839
814,89089979c63ffff,60.157740671387096,24.543643840445363,3554921839
815,89089979c6bffff,60.15536314086502,24.54656855534093,3554921839
816,89089979c6fffff,60.1580772432626,24.548756768661487,3554921839
817,89089979ca7ffff,60.16962610699469,24.529015456362004,3554921839
818,89089979cabffff,60.16453512020618,24.529754689120036,3554921839
819,89089979dcbffff,60.1703007533466,24.53924342856557,3554921839
820,89089979ea7ffff,60.15298546257917,24.549492949683508,3554921839
821,89089bb6eafffff,60.098306406010906,24.57799777085288,6536830464
822,891126c205bffff,60.22383535590019,25.138179661659574,1636360753
823,891126c2083ffff,60.2358154774862,25.123642979278035,1636360753
824,891126c208fffff,60.23613256938508,25.128803555165177,1636360753
825,891126c2093ffff,60.23549820159193,25.118482768407077,1636360753
826,891126c2097ffff,60.23821105941863,25.12073467264664,1636360753
827,891126c20c3ffff,60.22831107750878,25.12720630012572,1636360753
828,891126c20c7ffff,60.23102387118917,25.12945862226884,1636360753
829,891126c20cfffff,60.22862784685614,25.13236595870621,1636360753
830,891126c20d7ffff,60.23070693299751,25.12429877957401,1636360753
831,891126c2107ffff,60.25575590883096,25.15491312730845,1636360753
832,891126c2213ffff,60.21696125514352,25.15205689398968,2524597755
833,891126c225bffff,60.207056995170376,25.158517441914075,2524597755
834,891126c2287ffff,60.22175496812908,25.14624549891932,1636360753
835,891126c228bffff,60.21664551397858,25.146897791870977,2524597755
836,891126c228fffff,60.21935818531997,25.149151358045323,2524597755
837,891126c2297ffff,60.22143888930884,25.141086028253586,1636360753
838,891126c22b3ffff,60.22446766715473,25.14849933605449,1636360753
839,891126c22cbffff,60.209138927089015,25.15045482891907,2524597755
840,891126c22cfffff,60.21185154922356,25.152708262987264,2524597755
841,891126c22d7ffff,60.213932848890906,25.14464463544549,2524597755
842,891126c2403ffff,60.23183237361543,25.100754478770025,1636360753
843,891126c2407ffff,60.23454527031,25.10300432634084,1636360753
844,891126c2413ffff,60.23151434713525,25.09559627733092,1636360753
845,891126c241bffff,60.22911948327923,25.09850504050129,1636360753
846,891126c2423ffff,60.237575985959815,25.11041424792292,1636360753
847,891126c2427ffff,60.24028888023689,25.112665463562404,1636360753
848,891126c242fffff,60.23789361466599,25.115574277713964,1636360753
849,891126c2437ffff,60.23997108267216,25.107505249807755,1636360753
850,891126c243bffff,60.23486309796647,25.10816344189355,1636360753
851,891126c2453ffff,60.22401160934073,25.099164311781227,1636360753
852,891126c2457ffff,60.22672447194402,25.10141348041808,1636360753
853,891126c248bffff,60.23119613687925,25.09043844109687,1636360753
854,891126c2493ffff,60.23327212159742,25.08237151653743,1636360753
855,891126c2497ffff,60.23598508443308,25.084619577664355,1636360753
856,891126c24a7ffff,60.24204788152591,25.099435895859717,1636360753
857,891126c24abffff,60.23694017683617,25.10009528394553,1636360753
858,891126c24afffff,60.23965310119583,25.102345401320164,1636360753
859,891126c24b7ffff,60.24172954732114,25.09427622889917,1636360753
860,891126c24cfffff,60.226406599326864,25.096256011429848,1636360753
861,891126c24d7ffff,60.22848321666764,25.088190100430943,1636360753
862,891126c2557ffff,60.24571468754032,25.117169124091347,1636360753
863,891126c259bffff,60.24986846717277,25.10102697159297,1636360753
864,891126c25c3ffff,60.24507896880597,25.10684686472828,1636360753
865,891126c25cbffff,60.24268399828882,25.10975632591352,1636360753
866,891126c25cfffff,60.24539692016183,25.11200781174065,1636360753
867,891126c25d7ffff,60.24747379177258,25.10393707996777,1636360753
868,891126c25dbffff,60.242366031860925,25.104595928212795,1636360753
869,891126c2627ffff,60.22351892422726,25.1330203713604,1636360753
870,891126c2633ffff,60.22048954886252,25.125609803636948,1636360753
871,891126c2643ffff,60.2075590739087,25.12466936728868,2524597755
872,891126c2647ffff,60.21027177172012,25.12692005955644,2524597755
873,891126c2653ffff,60.20724255165994,25.11951336798704,2524597755
874,891126c265bffff,60.20484638249836,25.122419084160995,2524597755
875,891126c2663ffff,60.21330078417149,25.13432862144879,2524597755
876,891126c266bffff,60.21090423454449,25.13723424793301,2524597755
877,891126c266fffff,60.21361690851189,25.13948644625601,2524597755
878,891126c2673ffff,60.21298447590707,25.129171161068868,2524597755
879,891126c2677ffff,60.21569718644404,25.131422671930657,1636360753
880,891126c267bffff,60.2105880950779,25.132076971548784,2524597755
881,891126c268fffff,60.21714295212758,25.11304400832676,1636360753
882,891126c2697ffff,60.21922118702752,25.10497994304808,1636360753
883,891126c26b7ffff,60.224964169349136,25.114637262644592,1636360753
884,891126c26bbffff,60.21985573561677,25.11529414382612,1636360753
885,891126c28c7ffff,60.271215526901386,25.197217201867225,1636360753
886,891126c2c6fffff,60.27058447843796,25.18687737770082,1636360753
887,891126c2e57ffff,60.25014409229247,25.18946583227805,1636360753
888,891126c3197ffff,60.20465949719652,25.161421546903814,2524597755
889,891126c3523ffff,60.204029150853735,25.151106277969543,2524597755
890,891126c3527ffff,60.20674174521005,25.153359441149924,2524597755
891,891126c352fffff,60.20434441603341,25.156263730428726,2524597755
892,891126c3533ffff,60.203713701694696,25.1459491895713,2524597755
893,891126c3537ffff,60.20642631123758,25.14820180448198,2524597755
894,891126c3583ffff,60.20005360221359,25.128229548005997,2524597755
895,891126c3587ffff,60.2027662507145,25.13048010919229,2524597755
896,891126c3593ffff,60.19973740247828,25.123074464331506,2524597755
897,891126c3597ffff,60.202450066010975,25.1253244774877,2524597755
898,891126c359bffff,60.1973409601431,25.12597939584225,2524597755
899,891126c35a3ffff,60.20579489140539,25.137887623614997,2524597755
900,891126c35a7ffff,60.2085075375788,25.140139551422223,2524597755
901,891126c35abffff,60.20339806859362,25.14079246527904,2524597755
902,891126c35afffff,60.206110693290256,25.14304453195536,2524597755
903,891126c35b3ffff,60.205478905620254,25.132731079505845,2524597755
904,891126c35b7ffff,60.20819156690544,25.134982459051187,2524597755
905,891126c35bbffff,60.2030822515878,25.13563610513773,2524597755
906,891126d0003ffff,60.20612303713853,24.97685210306676,1636360753
907,891126d0007ffff,60.20883619298593,24.9790875824288,1636360753
908,891126d0013ffff,60.20580105983426,24.971705414700043,1636360753
909,891126d001bffff,60.20340988832053,24.97461703020952,1636360753
910,891126d0033ffff,60.21154935583747,24.981323468399804,1636360753
911,891126d0083ffff,60.20786975510175,24.96364697271468,1636360753
912,891126d0093ffff,60.2075472436487,24.958500834773314,1417896055
913,891126d0097ffff,60.21026046290198,24.96073453066508,1417896055
914,891126d009bffff,60.205156556974224,24.961413135671148,1636360753
915,891126d00b3ffff,60.21329617255433,24.968115865847235,1636360753
916,891126d00bbffff,60.210905274951536,24.971028267526133,1636360753
917,891126d00c3ffff,60.20037474107115,24.967236770042547,1636360753
918,891126d00c7ffff,60.20308789691365,24.96947088922008,1636360753
919,891126d00cbffff,60.19798361187405,24.970148103593186,1636360753
920,891126d00cfffff,60.20069674655728,24.972382363752995,1636360753
921,891126d00d7ffff,60.20276572277647,24.96432511408139,1636360753
922,891126d00dbffff,60.19766159233209,24.965003057063456,1636360753
923,891126d0107ffff,60.22782847861478,24.99474732884663,1636360753
924,891126d0123ffff,60.23086335601886,25.0021380493556,1636360753
925,891126d0133ffff,60.23054168978588,24.99698606399759,1636360753
926,891126d0137ffff,60.23325490775841,24.999225206591472,1636360753
927,891126d013bffff,60.228150159193866,24.999898765905385,1636360753
928,891126d01b3ffff,60.232288853555175,24.98376980272373,1636360753
929,891126d01c3ffff,60.21936697972331,24.9828841402789,1636360753
930,891126d01c7ffff,60.22208018458112,24.985121105759504,1636360753
931,891126d01cbffff,60.21697570245158,24.98579646058505,1636360753
932,891126d01cfffff,60.21968888616351,24.988033567007687,1636360753
933,891126d01dbffff,60.21665378179176,24.98064758172545,1636360753
934,891126d027bffff,60.18491594372083,25.0081888203604,1636360753
935,891126d029bffff,60.188417620482944,24.98179021446046,1636360753
936,891126d036bffff,60.20422673819105,25.02900802572697,1636360753
937,891126d0423ffff,60.20961491998732,24.950442258168835,893936740
938,891126d0427ffff,60.21232817436474,24.95267526536075,1417896055
939,891126d0433ffff,60.20929187454888,24.94529667116737,891591128
940,891126d0437ffff,60.21200514290322,24.947529130904023,891591128
941,891126d0443ffff,60.19637168788669,24.944426529168556,891591128
942,891126d044bffff,60.19398125435289,24.94733844646652,891591128
943,891126d0453ffff,60.19604875539245,24.939283311970325,945660238
944,891126d0457ffff,60.19876197392158,24.94151428958836,945660238
945,891126d045bffff,60.19365849047248,24.942195410251973,945660238
946,891126d0463ffff,60.20212082646042,24.95403466153214,1417896055
947,891126d046bffff,60.19973018204322,24.956946680109493,1417896055
948,891126d0493ffff,60.20528455042527,24.922488121182923,920079741
949,891126d049bffff,60.20289504424103,24.925401689583424,920079741
950,891126d04abffff,60.20896864650617,24.94015145038894,945660238
951,891126d04c3ffff,60.19811558922248,24.93122785933852,3178665616
952,891126d04cfffff,60.19843887280895,24.936370891424453,945660238
953,891126d04d3ffff,60.19779212319941,24.92608519337432,3178665616
954,891126d0507ffff,60.22557159092719,24.95869752359406,1417896055
955,891126d050fffff,60.22318126255971,24.96161135743717,1417896055
956,891126d0513ffff,60.222535129152256,24.95131507331673,1417896055
957,891126d0517ffff,60.225248446900906,24.953549016824645,1417896055
958,891126d0527ffff,60.23132115221724,24.968317695884306,1636360753
959,891126d052bffff,60.22621733054194,24.968995636410483,1636360753
960,891126d053bffff,60.22589455215333,24.963846396804037,1636360753
961,891126d0543ffff,60.21536427059025,24.96005572704154,1417896055
962,891126d0547ffff,60.2180775250737,24.962290094479524,1417896055
963,891126d054bffff,60.21297368922761,24.962968632876358,1636360753
964,891126d054fffff,60.21568692260029,24.96520314151121,1636360753
965,891126d0553ffff,60.21504143583596,24.954908678779518,1417896055
966,891126d055bffff,60.21265102315196,24.957821766032865,1417896055
967,891126d0573ffff,60.220790786577,24.9645248684509,1636360753
968,891126d057bffff,60.21840016299478,24.967438056673775,1636360753
969,891126d058fffff,60.22492512011176,24.94840087653981,891591128
970,891126d0593ffff,60.22427791839439,24.93810569559972,945660238
971,891126d059bffff,60.22188826482405,24.941020254989464,945660238
972,891126d05a7ffff,60.23306515756725,24.955103502566327,1417896055
