"from_id","to_id","travel_time_p50"
"891126d300fffff","891126d3157ffff",23
"891126d300fffff","891126d31cfffff",24
"891126d300fffff","891126d31cbffff",21
"891126d300fffff","891126d3037ffff",18
"891126d300fffff","891126d3033ffff",12
"891126d300fffff","891126d3007ffff",7
"891126d300fffff","891126d3003ffff",5
"891126d300fffff","891126d301bffff",10
"891126d300bffff","891126d33c7ffff",19
"891126d300bffff","891126d33c3ffff",18
"891126d300bffff","891126d33cfffff",22
"891126d300bffff","891126d331bffff",19
"891126d300bffff","891126d3313ffff",15
"891126d300bffff","891126d338bffff",14
"891126d300bffff","891126d33d7ffff",15
"891126d300bffff","891126d33d3ffff",17
"891126d300bffff","891126d33dbffff",21
"891126d300bffff","891126d33cbffff",20
"891126d300bffff","891126d3353ffff",22
"891126d300bffff","891126d3357ffff",20
"891126d300bffff","891126d330bffff",23
"891126d300bffff","891126d3303ffff",18
"891126d300bffff","891126d3317ffff",11
"891126d300bffff","891126d338fffff",11
"891126d300bffff","891126d3383ffff",11
"891126d300bffff","891126d339bffff",11
"891126d300bffff","891126d306fffff",11
"891126d300bffff","891126d306bffff",14
"891126d300bffff","891126d32a7ffff",22
"891126d300bffff","891126d32afffff",27
"891126d300bffff","891126d3237ffff",26
"891126d300bffff","891126d3227ffff",22
"891126d300bffff","891126d335bffff",26
"891126d300bffff","891126d3343ffff",24
"891126d300bffff","891126d3347ffff",25
"891126d300bffff","891126d3373ffff",25
"891126d300bffff","891126d330fffff",18
"891126d300bffff","891126d3307ffff",13
"891126d300bffff","891126d33abffff",16
"891126d300bffff","891126d33bbffff",14
"891126d300bffff","891126d3387ffff",16
"891126d300bffff","891126d3397ffff",17
"891126d300bffff","891126d3393ffff",12
"891126d300bffff","891126d3067ffff",11
"891126d300bffff","891126d3063ffff",10
"891126d300bffff","891126d307bffff",11
"891126d300bffff","891126d32b7ffff",18
"891126d300bffff","891126d32a3ffff",37
"891126d300bffff","891126d32abffff",32
"891126d300bffff","891126d3233ffff",30
"891126d300bffff","891126d3223ffff",26
"891126d300bffff","891126d322fffff",25
"891126d300bffff","891126d1497ffff",30
"891126d300bffff","891126d334bffff",30
"891126d300bffff","891126d334fffff",27
"891126d300bffff","891126d337bffff",30
"891126d300bffff","891126d3363ffff",28
"891126d300bffff","891126d3377ffff",22
"891126d300bffff","891126d333bffff",18
"891126d300bffff","891126d3333ffff",15
"891126d300bffff","891126d33afffff",22
"891126d300bffff","891126d33a3ffff",21
"891126d300bffff","891126d33b3ffff",19
"891126d300bffff","891126d314bffff",18
"891126d300bffff","891126d315bffff",21
"891126d300bffff","891126d302fffff",17
"891126d300bffff","891126d302bffff",14
"891126d300bffff","891126d3077ffff",13
"891126d300bffff","891126d3073ffff",5
"891126d300bffff","891126d3047ffff",7
"891126d300bffff","891126d304fffff",14
"891126d300bffff","891126d32b3ffff",20
"891126d300bffff","891126d32bbffff",39
"891126d300bffff","891126d3217ffff",40
"891126d300bffff","891126d3207ffff",36
"891126d300bffff","891126d1487ffff",33
"891126d300bffff","891126d14b3ffff",29
"891126d300bffff","891126d14b7ffff",29
"891126d300bffff","891126d336bffff",33
"891126d300bffff","891126d336fffff",25
"891126d300bffff","891126d3367ffff",26
"891126d300bffff","891126d332bffff",23
"891126d300bffff","891126d3323ffff",20
"891126d300bffff","891126d3337ffff",21
"891126d300bffff","891126d06dbffff",16
"891126d300bffff","891126d33a7ffff",19
"891126d300bffff","891126d33b7ffff",24
"891126d300bffff","891126d314fffff",24
"891126d300bffff","891126d3143ffff",19
"891126d300bffff","891126d3153ffff",19
"891126d300bffff","891126d3027ffff",19
"891126d300bffff","891126d3023ffff",16
"891126d300bffff","891126d303bffff",13
"891126d300bffff","891126d300fffff",7
"891126d300bffff","891126d300bffff",0
"891126d300bffff","891126d3057ffff",10
"891126d300bffff","891126d3043ffff",13
"891126d300bffff","891126d304bffff",17
"891126d300bffff","891126d3287ffff",20
"891126d300bffff","891126d328fffff",42
"891126d300bffff","891126d3213ffff",45
"891126d300bffff","891126d3203ffff",43
"891126d300bffff","891126d148fffff",39
"891126d300bffff","891126d14bbffff",36
"891126d300bffff","891126d14a3ffff",33
"891126d300bffff","891126d15d3ffff",30
"891126d300bffff","891126d15d7ffff",27
"891126d300bffff","891126d159bffff",30
"891126d300bffff","891126d1593ffff",29
"891126d300bffff","891126d332fffff",25
"891126d300bffff","891126d3327ffff",24
"891126d300bffff","891126d06cbffff",19
"891126d300bffff","891126d06c3ffff",16
"891126d300bffff","891126d06d3ffff",17
"891126d300bffff","891126d316bffff",21
"891126d300bffff","891126d317bffff",30
"891126d300bffff","891126d3147ffff",20
"891126d300bffff","891126d3157ffff",21
"891126d300bffff","891126d31cfffff",22
"891126d300bffff","891126d31cbffff",20
"891126d300bffff","891126d3037ffff",21
"891126d300bffff","891126d3033ffff",19
"891126d300bffff","891126d3007ffff",13
"891126d300bffff","891126d3003ffff",8
"891126d300bffff","891126d301bffff",5
"891126d3057ffff","891126d33c7ffff",25
"891126d3057ffff","891126d33c3ffff",23
"891126d3057ffff","891126d33cfffff",27
"891126d3057ffff","891126d331bffff",25
"891126d3057ffff","891126d3313ffff",21
"891126d3057ffff","891126d338bffff",20
"891126d3057ffff","891126d33d7ffff",22
"891126d3057ffff","891126d33d3ffff",21
"891126d3057ffff","891126d33dbffff",27
"891126d3057ffff","891126d33cbffff",25
"891126d3057ffff","891126d3353ffff",28
"891126d3057ffff","891126d3357ffff",27
"891126d3057ffff","891126d330bffff",29
"891126d3057ffff","891126d3303ffff",24
"891126d3057ffff","891126d3317ffff",17
"891126d3057ffff","891126d338fffff",17
"891126d3057ffff","891126d3383ffff",17
"891126d3057ffff","891126d339bffff",17
"891126d3057ffff","891126d306fffff",19
"891126d3057ffff","891126d306bffff",17
"891126d3057ffff","891126d32a7ffff",25
"891126d3057ffff","891126d32afffff",32
"891126d3057ffff","891126d3237ffff",32
"891126d3057ffff","891126d3227ffff",29
"891126d3057ffff","891126d335bffff",33
"891126d3057ffff","891126d3343ffff",30
"891126d3057ffff","891126d3347ffff",32
"891126d3057ffff","891126d3373ffff",31
"891126d3057ffff","891126d330fffff",24
"891126d3057ffff","891126d3307ffff",19
"891126d3057ffff","891126d33abffff",22
"891126d3057ffff","891126d33bbffff",20
"891126d3057ffff","891126d3387ffff",22
"891126d3057ffff","891126d3397ffff",24
"891126d3057ffff","891126d3393ffff",19
"891126d3057ffff","891126d3067ffff",20
"891126d3057ffff","891126d3063ffff",15
"891126d3057ffff","891126d307bffff",11
"891126d3057ffff","891126d32b7ffff",18
"891126d3057ffff","891126d32a3ffff",40
"891126d3057ffff","891126d32abffff",35
"891126d3057ffff","891126d3233ffff",35
"891126d3057ffff","891126d3223ffff",32
"891126d3057ffff","891126d322fffff",31
"891126d3057ffff","891126d1497ffff",37
"891126d3057ffff","891126d334bffff",35
"891126d3057ffff","891126d334fffff",33
"891126d3057ffff","891126d337bffff",37
"891126d3057ffff","891126d3363ffff",32
"891126d3057ffff","891126d3377ffff",26
"891126d3057ffff","891126d333bffff",24
"891126d3057ffff","891126d3333ffff",21
"891126d3057ffff","891126d33afffff",28
"891126d3057ffff","891126d33a3ffff",27
"891126d3057ffff","891126d33b3ffff",25
"891126d3057ffff","891126d314bffff",24
"891126d3057ffff","891126d315bffff",27
"891126d3057ffff","891126d302fffff",23
"891126d3057ffff","891126d302bffff",22
"891126d3057ffff","891126d3077ffff",21
"891126d3057ffff","891126d3073ffff",12
"891126d3057ffff","891126d3047ffff",6
"891126d3057ffff","891126d304fffff",11
"891126d3057ffff","891126d32b3ffff",18
"891126d3057ffff","891126d32bbffff",42
"891126d3057ffff","891126d3217ffff",43
"891126d3057ffff","891126d3207ffff",40
"891126d3057ffff","891126d1487ffff",40
"891126d3057ffff","891126d14b3ffff",36
"891126d3057ffff","891126d14b7ffff",37
"891126d3057ffff","891126d336bffff",38
"891126d3057ffff","891126d336fffff",30
"891126d3057ffff","891126d3367ffff",31
"891126d3057ffff","891126d332bffff",29
"891126d3057ffff","891126d3323ffff",26
"891126d3057ffff","891126d3337ffff",27
"891126d3057ffff","891126d06dbffff",22
"891126d3057ffff","891126d33a7ffff",25
"891126d3057ffff","891126d33b7ffff",30
"891126d3057ffff","891126d314fffff",29
"891126d3057ffff","891126d3143ffff",25
"891126d3057ffff","891126d3153ffff",24
"891126d3057ffff","891126d3027ffff",24
"891126d3057ffff","891126d3023ffff",23
"891126d3057ffff","891126d303bffff",21
"891126d3057ffff","891126d300fffff",15
"891126d3057ffff","891126d300bffff",10
"891126d3057ffff","891126d3057ffff",0
"891126d3057ffff","891126d3043ffff",7
"891126d3057ffff","891126d304bffff",12
"891126d3057ffff","891126d3287ffff",18
"891126d3057ffff","891126d328fffff",45
"891126d3057ffff","891126d3213ffff",48
"891126d3057ffff","891126d3203ffff",46
"891126d3057ffff","891126d148fffff",45
"891126d3057ffff","891126d14bbffff",43
"891126d3057ffff","891126d14a3ffff",41
"891126d3057ffff","891126d15d3ffff",35
"891126d3057ffff","891126d15d7ffff",32
"891126d3057ffff","891126d159bffff",35
"891126d3057ffff","891126d1593ffff",35
"891126d3057ffff","891126d332fffff",31
"891126d3057ffff","891126d3327ffff",30
"891126d3057ffff","891126d06cbffff",25
"891126d3057ffff","891126d06c3ffff",22
"891126d3057ffff","891126d06d3ffff",23
"891126d3057ffff","891126d316bffff",27
"891126d3057ffff","891126d317bffff",36
"891126d3057ffff","891126d3147ffff",26
"891126d3057ffff","891126d3157ffff",27
"891126d3057ffff","891126d31cfffff",27
"891126d3057ffff","891126d31cbffff",26
"891126d3057ffff","891126d3037ffff",28
"891126d3057ffff","891126d3033ffff",26
"891126d3057ffff","891126d3007ffff",22
"891126d3057ffff","891126d3003ffff",15
"891126d3057ffff","891126d301bffff",10
"891126d3043ffff","891126d33c7ffff",25
"891126d3043ffff","891126d33c3ffff",22
"891126d3043ffff","891126d33cfffff",28
"891126d3043ffff","891126d331bffff",26
"891126d3043ffff","891126d3313ffff",22
"891126d3043ffff","891126d338bffff",20
"891126d3043ffff","891126d33d7ffff",22
"891126d3043ffff","891126d33d3ffff",20
"891126d3043ffff","891126d33dbffff",26
"891126d3043ffff","891126d33cbffff",26
"891126d3043ffff","891126d3353ffff",29
"891126d3043ffff","891126d3357ffff",28
"891126d3043ffff","891126d330bffff",30
"891126d3043ffff","891126d3303ffff",25
"891126d3043ffff","891126d3317ffff",18
"891126d3043ffff","891126d338fffff",18
"891126d3043ffff","891126d3383ffff",18
"891126d3043ffff","891126d339bffff",18
"891126d3043ffff","891126d306fffff",17
"891126d3043ffff","891126d306bffff",16
"891126d3043ffff","891126d32a7ffff",24
"891126d3043ffff","891126d32afffff",31
"891126d3043ffff","891126d3237ffff",32
"891126d3043ffff","891126d3227ffff",30
"891126d3043ffff","891126d335bffff",33
"891126d3043ffff","891126d3343ffff",30
"891126d3043ffff","891126d3347ffff",33
"891126d3043ffff","891126d3373ffff",32
"891126d3043ffff","891126d330fffff",25
"891126d3043ffff","891126d3307ffff",20
"891126d3043ffff","891126d33abffff",23
"891126d3043ffff","891126d33bbffff",21
"891126d3043ffff","891126d3387ffff",23
"891126d3043ffff","891126d3397ffff",25
"891126d3043ffff","891126d3393ffff",20
"891126d3043ffff","891126d3067ffff",19
"891126d3043ffff","891126d3063ffff",15
"891126d3043ffff","891126d307bffff",9
"891126d3043ffff","891126d32b7ffff",12
"891126d3043ffff","891126d32a3ffff",37
"891126d3043ffff","891126d32abffff",32
"891126d3043ffff","891126d3233ffff",34
"891126d3043ffff","891126d3223ffff",33
"891126d3043ffff","891126d322fffff",32
"891126d3043ffff","891126d1497ffff",38
"891126d3043ffff","891126d334bffff",36
"891126d3043ffff","891126d334fffff",34
"891126d3043ffff","891126d337bffff",37
"891126d3043ffff","891126d3363ffff",33
"891126d3043ffff","891126d3377ffff",27
"891126d3043ffff","891126d333bffff",25
"891126d3043ffff","891126d3333ffff",22
"891126d3043ffff","891126d33afffff",29
"891126d3043ffff","891126d33a3ffff",28
"891126d3043ffff","891126d33b3ffff",26
"891126d3043ffff","891126d314bffff",25
"891126d3043ffff","891126d315bffff",27
"891126d3043ffff","891126d302fffff",24
"891126d3043ffff","891126d302bffff",22
"891126d3043ffff","891126d3077ffff",24
"891126d3043ffff","891126d3073ffff",14
"891126d3043ffff","891126d3047ffff",7
"891126d3043ffff","891126d304fffff",6
"891126d3043ffff","891126d32b3ffff",13
"891126d3043ffff","891126d32bbffff",39
"891126d3043ffff","891126d3217ffff",40
"891126d3043ffff","891126d3207ffff",37
"891126d3043ffff","891126d1487ffff",40
"891126d3043ffff","891126d14b3ffff",37
"891126d3043ffff","891126d14b7ffff",37
"891126d3043ffff","891126d336bffff",38
"891126d3043ffff","891126d336fffff",30
"891126d3043ffff","891126d3367ffff",31
"891126d3043ffff","891126d332bffff",30
"891126d3043ffff","891126d3323ffff",27
"891126d3043ffff","891126d3337ffff",28
"891126d3043ffff","891126d06dbffff",23
"891126d3043ffff","891126d33a7ffff",26
"891126d3043ffff","891126d33b7ffff",31
"891126d3043ffff","891126d314fffff",31
"891126d3043ffff","891126d3143ffff",26
"891126d3043ffff","891126d3153ffff",25
"891126d3043ffff","891126d3027ffff",25
"891126d3043ffff","891126d3023ffff",23
"891126d3043ffff","891126d303bffff",24
"891126d3043ffff","891126d300fffff",17
"891126d3043ffff","891126d300bffff",13
"891126d3043ffff","891126d3057ffff",7
"891126d3043ffff","891126d3043ffff",0
"891126d3043ffff","891126d304bffff",7
"891126d3043ffff","891126d3287ffff",13
"891126d3043ffff","891126d328fffff",42
"891126d3043ffff","891126d3213ffff",45
"891126d3043ffff","891126d3203ffff",43
"891126d3043ffff","891126d148fffff",46
"891126d3043ffff","891126d14bbffff",43
"891126d3043ffff","891126d14a3ffff",41
"891126d3043ffff","891126d15d3ffff",35
"891126d3043ffff","891126d15d7ffff",32
"891126d3043ffff","891126d159bffff",35
"891126d3043ffff","891126d1593ffff",36
"891126d3043ffff","891126d332fffff",31
"891126d3043ffff","891126d3327ffff",31
"891126d3043ffff","891126d06cbffff",26
"891126d3043ffff","891126d06c3ffff",23
"891126d3043ffff","891126d06d3ffff",24
"891126d3043ffff","891126d316bffff",28
"891126d3043ffff","891126d317bffff",37
"891126d3043ffff","891126d3147ffff",28
"891126d3043ffff","891126d3157ffff",28
"891126d3043ffff","891126d31cfffff",28
"891126d3043ffff","891126d31cbffff",27
"891126d3043ffff","891126d3037ffff",28
"891126d3043ffff","891126d3033ffff",29
"891126d3043ffff","891126d3007ffff",25
"891126d3043ffff","891126d3003ffff",19
"891126d3043ffff","891126d301bffff",13
"891126d304bffff","891126d33c7ffff",27
"891126d304bffff","891126d33c3ffff",27
"891126d304bffff","891126d33cfffff",30
"891126d304bffff","891126d331bffff",29
"891126d304bffff","891126d3313ffff",24
"891126d304bffff","891126d338bffff",21
"891126d304bffff","891126d33d7ffff",23
"891126d304bffff","891126d33d3ffff",22
"891126d304bffff","891126d33dbffff",28
"891126d304bffff","891126d33cbffff",29
"891126d304bffff","891126d3353ffff",32
"891126d304bffff","891126d3357ffff",31
"891126d304bffff","891126d330bffff",32
"891126d304bffff","891126d3303ffff",26
"891126d304bffff","891126d3317ffff",21
"891126d304bffff","891126d338fffff",22
"891126d304bffff","891126d3383ffff",22
"891126d304bffff","891126d339bffff",19
"891126d304bffff","891126d306fffff",18
"891126d304bffff","891126d306bffff",17
"891126d304bffff","891126d32a7ffff",26
"891126d304bffff","891126d32afffff",33
"891126d304bffff","891126d3237ffff",34
"891126d304bffff","891126d3227ffff",33
"891126d304bffff","891126d335bffff",36
"891126d304bffff","891126d3343ffff",34
"891126d304bffff","891126d3347ffff",35
"891126d304bffff","891126d3373ffff",34
"891126d304bffff","891126d330fffff",27
"891126d304bffff","891126d3307ffff",24
"891126d304bffff","891126d33abffff",27
"891126d304bffff","891126d33bbffff",25
"891126d304bffff","891126d3387ffff",27
"891126d304bffff","891126d3397ffff",28
"891126d304bffff","891126d3393ffff",23
"891126d304bffff","891126d3067ffff",20
"891126d304bffff","891126d3063ffff",16
"891126d304bffff","891126d307bffff",13
"891126d304bffff","891126d32b7ffff",12
"891126d304bffff","891126d32a3ffff",40
"891126d304bffff","891126d32abffff",35
"891126d304bffff","891126d3233ffff",36
"891126d304bffff","891126d3223ffff",36
"891126d304bffff","891126d322fffff",35
"891126d304bffff","891126d1497ffff",41
"891126d304bffff","891126d334bffff",39
"891126d304bffff","891126d334fffff",37
"891126d304bffff","891126d337bffff",40
"891126d304bffff","891126d3363ffff",36
"891126d304bffff","891126d3377ffff",30
"891126d304bffff","891126d333bffff",28
"891126d304bffff","891126d3333ffff",25
"891126d304bffff","891126d33afffff",30
"891126d304bffff","891126d33a3ffff",31
"891126d304bffff","891126d33b3ffff",30
"891126d304bffff","891126d314bffff",29
"891126d304bffff","891126d315bffff",32
"891126d304bffff","891126d302fffff",28
"891126d304bffff","891126d302bffff",24
"891126d304bffff","891126d3077ffff",27
"891126d304bffff","891126d3073ffff",18
"891126d304bffff","891126d3047ffff",11
"891126d304bffff","891126d304fffff",7
"891126d304bffff","891126d32b3ffff",7
"891126d304bffff","891126d32bbffff",42
"891126d304bffff","891126d3217ffff",43
"891126d304bffff","891126d3207ffff",40
"891126d304bffff","891126d1487ffff",43
"891126d304bffff","891126d14b3ffff",40
"891126d304bffff","891126d14b7ffff",41
"891126d304bffff","891126d336bffff",44
"891126d304bffff","891126d336fffff",37
"891126d304bffff","891126d3367ffff",35
"891126d304bffff","891126d332bffff",33
"891126d304bffff","891126d3323ffff",30
"891126d304bffff","891126d3337ffff",29
"891126d304bffff","891126d06dbffff",28
"891126d304bffff","891126d33a7ffff",31
"891126d304bffff","891126d33b7ffff",35
"891126d304bffff","891126d314fffff",35
"891126d304bffff","891126d3143ffff",30
"891126d304bffff","891126d3153ffff",30
"891126d304bffff","891126d3027ffff",30
"891126d304bffff","891126d3023ffff",26
"891126d304bffff","891126d303bffff",28
"891126d304bffff","891126d300fffff",22
"891126d304bffff","891126d300bffff",17
"891126d304bffff","891126d3057ffff",12
"891126d304bffff","891126d3043ffff",7
"891126d304bffff","891126d304bffff",0
"891126d304bffff","891126d3287ffff",6
"891126d304bffff","891126d328fffff",45
"891126d304bffff","891126d3213ffff",48
"891126d304bffff","891126d3203ffff",46
"891126d304bffff","891126d148fffff",49
"891126d304bffff","891126d14bbffff",47
"891126d304bffff","891126d14a3ffff",45
"891126d304bffff","891126d15d3ffff",42
"891126d304bffff","891126d15d7ffff",39
"891126d304bffff","891126d159bffff",41
"891126d304bffff","891126d1593ffff",38
"891126d304bffff","891126d332fffff",33
"891126d304bffff","891126d3327ffff",35
"891126d304bffff","891126d06cbffff",31
"891126d304bffff","891126d06c3ffff",28
"891126d304bffff","891126d06d3ffff",29
"891126d304bffff","891126d316bffff",33
"891126d304bffff","891126d317bffff",41
"891126d304bffff","891126d3147ffff",32
"891126d304bffff","891126d3157ffff",32
"891126d304bffff","891126d31cfffff",32
"891126d304bffff","891126d31cbffff",31
"891126d304bffff","891126d3037ffff",31
"891126d304bffff","891126d3033ffff",32
"891126d304bffff","891126d3007ffff",30
"891126d304bffff","891126d3003ffff",22
"891126d304bffff","891126d301bffff",17
"891126d3287ffff","891126d33c7ffff",24
"891126d3287ffff","891126d33c3ffff",25
"891126d3287ffff","891126d33cfffff",28
"891126d3287ffff","891126d331bffff",26
"891126d3287ffff","891126d3313ffff",21
"891126d3287ffff","891126d338bffff",18
"891126d3287ffff","891126d33d7ffff",20
"891126d3287ffff","891126d33d3ffff",20
"891126d3287ffff","891126d33dbffff",25
"891126d3287ffff","891126d33cbffff",27
"891126d3287ffff","891126d3353ffff",30
"891126d3287ffff","891126d3357ffff",31
"891126d3287ffff","891126d330bffff",27
"891126d3287ffff","891126d3303ffff",22
"891126d3287ffff","891126d3317ffff",18
"891126d3287ffff","891126d338fffff",19
"891126d3287ffff","891126d3383ffff",19
"891126d3287ffff","891126d339bffff",16
"891126d3287ffff","891126d306fffff",15
"891126d3287ffff","891126d306bffff",14
"891126d3287ffff","891126d32a7ffff",23
"891126d3287ffff","891126d32afffff",30
"891126d3287ffff","891126d3237ffff",31
"891126d3287ffff","891126d3227ffff",30
"891126d3287ffff","891126d335bffff",33
"891126d3287ffff","891126d3343ffff",34
"891126d3287ffff","891126d3347ffff",32
"891126d3287ffff","891126d3373ffff",29
"891126d3287ffff","891126d330fffff",22
"891126d3287ffff","891126d3307ffff",24
"891126d3287ffff","891126d33abffff",25
"891126d3287ffff","891126d33bbffff",23
"891126d3287ffff","891126d3387ffff",24
"891126d3287ffff","891126d3397ffff",25
"891126d3287ffff","891126d3393ffff",20
"891126d3287ffff","891126d3067ffff",17
"891126d3287ffff","891126d3063ffff",13
"891126d3287ffff","891126d307bffff",13
"891126d3287ffff","891126d32b7ffff",12
"891126d3287ffff","891126d32a3ffff",40
"891126d3287ffff","891126d32abffff",35
"891126d3287ffff","891126d3233ffff",34
"891126d3287ffff","891126d3223ffff",33
"891126d3287ffff","891126d322fffff",32
"891126d3287ffff","891126d1497ffff",38
"891126d3287ffff","891126d334bffff",36
"891126d3287ffff","891126d334fffff",35
"891126d3287ffff","891126d337bffff",36
"891126d3287ffff","891126d3363ffff",32
"891126d3287ffff","891126d3377ffff",26
"891126d3287ffff","891126d333bffff",24
"891126d3287ffff","891126d3333ffff",25
"891126d3287ffff","891126d33afffff",27
"891126d3287ffff","891126d33a3ffff",28
"891126d3287ffff","891126d33b3ffff",28
"891126d3287ffff","891126d314bffff",27
"891126d3287ffff","891126d315bffff",31
"891126d3287ffff","891126d302fffff",25
"891126d3287ffff","891126d302bffff",23
"891126d3287ffff","891126d3077ffff",24
"891126d3287ffff","891126d3073ffff",18
"891126d3287ffff","891126d3047ffff",16
"891126d3287ffff","891126d304fffff",13
"891126d3287ffff","891126d32b3ffff",6
"891126d3287ffff","891126d32bbffff",42
"891126d3287ffff","891126d3217ffff",43
"891126d3287ffff","891126d3207ffff",40
"891126d3287ffff","891126d1487ffff",40
"891126d3287ffff","891126d14b3ffff",36
"891126d3287ffff","891126d14b7ffff",37
"891126d3287ffff","891126d336bffff",40
"891126d3287ffff","891126d336fffff",33
"891126d3287ffff","891126d3367ffff",31
"891126d3287ffff","891126d332bffff",29
"891126d3287ffff","891126d3323ffff",28
"891126d3287ffff","891126d3337ffff",26
"891126d3287ffff","891126d06dbffff",27
"891126d3287ffff","891126d33a7ffff",30
"891126d3287ffff","891126d33b7ffff",34
"891126d3287ffff","891126d314fffff",33
"891126d3287ffff","891126d3143ffff",28
"891126d3287ffff","891126d3153ffff",29
"891126d3287ffff","891126d3027ffff",29
"891126d3287ffff","891126d3023ffff",26
"891126d3287ffff","891126d303bffff",26
"891126d3287ffff","891126d300fffff",24
"891126d3287ffff","891126d300bffff",20
"891126d3287ffff","891126d3057ffff",18
"891126d3287ffff","891126d3043ffff",13
"891126d3287ffff","891126d304bffff",6
"891126d3287ffff","891126d3287ffff",0
"891126d3287ffff","891126d328fffff",45
"891126d3287ffff","891126d3213ffff",48
"891126d3287ffff","891126d3203ffff",46
"891126d3287ffff","891126d148fffff",46
"891126d3287ffff","891126d14bbffff",43
"891126d3287ffff","891126d14a3ffff",41
"891126d3287ffff","891126d15d3ffff",38
"891126d3287ffff","891126d15d7ffff",35
"891126d3287ffff","891126d159bffff",37
"891126d3287ffff","891126d1593ffff",34
"891126d3287ffff","891126d332fffff",32
"891126d3287ffff","891126d3327ffff",33
"891126d3287ffff","891126d06cbffff",30
"891126d3287ffff","891126d06c3ffff",27
"891126d3287ffff","891126d06d3ffff",28
"891126d3287ffff","891126d316bffff",32
"891126d3287ffff","891126d317bffff",39
"891126d3287ffff","891126d3147ffff",30
"891126d3287ffff","891126d3157ffff",31
"891126d3287ffff","891126d31cfffff",31
"891126d3287ffff","891126d31cbffff",31
"891126d3287ffff","891126d3037ffff",31
"891126d3287ffff","891126d3033ffff",31
"891126d3287ffff","891126d3007ffff",30
"891126d3287ffff","891126d3003ffff",22
"891126d3287ffff","891126d301bffff",20
"891126d328fffff","891126d33c7ffff",23
"891126d328fffff","891126d33c3ffff",24
"891126d328fffff","891126d33cfffff",29
"891126d328fffff","891126d331bffff",27
"891126d328fffff","891126d3313ffff",28
"891126d328fffff","891126d338bffff",30
"891126d328fffff","891126d33d7ffff",25
"891126d328fffff","891126d33d3ffff",20
"891126d328fffff","891126d33dbffff",21
"891126d328fffff","891126d33cbffff",26
"891126d328fffff","891126d3353ffff",30
"891126d328fffff","891126d3357ffff",31
"891126d328fffff","891126d330bffff",33
"891126d328fffff","891126d3303ffff",30
"891126d328fffff","891126d3317ffff",30
"891126d328fffff","891126d338fffff",32
"891126d328fffff","891126d3383ffff",35
"891126d328fffff","891126d339bffff",32
"891126d328fffff","891126d306fffff",26
"891126d328fffff","891126d306bffff",26
"891126d328fffff","891126d32a7ffff",24
"891126d328fffff","891126d32afffff",18
"891126d328fffff","891126d3237ffff",21
"891126d328fffff","891126d3227ffff",25
"891126d328fffff","891126d335bffff",30
"891126d328fffff","891126d3343ffff",34
"891126d328fffff","891126d3347ffff",37
"891126d328fffff","891126d3373ffff",38
"891126d328fffff","891126d330fffff",35
"891126d328fffff","891126d3307ffff",33
"891126d328fffff","891126d33abffff",36
"891126d328fffff","891126d33bbffff",35
"891126d328fffff","891126d3387ffff",37
"891126d328fffff","891126d3397ffff",39
"891126d328fffff","891126d3393ffff",34
"891126d328fffff","891126d3067ffff",33
"891126d328fffff","891126d3063ffff",31
"891126d328fffff","891126d307bffff",32
"891126d328fffff","891126d32b7ffff",35
"891126d328fffff","891126d32a3ffff",14
"891126d328fffff","891126d32abffff",9
"891126d328fffff","891126d3233ffff",14
"891126d328fffff","891126d3223ffff",20
"891126d328fffff","891126d322fffff",24
"891126d328fffff","891126d1497ffff",29
"891126d328fffff","891126d334bffff",33
"891126d328fffff","891126d334fffff",36
"891126d328fffff","891126d337bffff",40
"891126d328fffff","891126d3363ffff",42
"891126d328fffff","891126d3377ffff",38
"891126d328fffff","891126d333bffff",38
"891126d328fffff","891126d3333ffff",32
"891126d328fffff","891126d33afffff",39
"891126d328fffff","891126d33a3ffff",40
"891126d328fffff","891126d33b3ffff",40
"891126d328fffff","891126d314bffff",36
"891126d328fffff","891126d315bffff",41
"891126d328fffff","891126d302fffff",39
"891126d328fffff","891126d302bffff",39
"891126d328fffff","891126d3077ffff",41
"891126d328fffff","891126d3073ffff",37
"891126d328fffff","891126d3047ffff",37
"891126d328fffff","891126d304fffff",37
"891126d328fffff","891126d32b3ffff",41
"891126d328fffff","891126d32bbffff",6
"891126d328fffff","891126d3217ffff",3
"891126d328fffff","891126d3207ffff",15
"891126d328fffff","891126d1487ffff",35
"891126d328fffff","891126d14b3ffff",36
"891126d328fffff","891126d14b7ffff",38
"891126d328fffff","891126d336bffff",49
"891126d328fffff","891126d336fffff",41
"891126d328fffff","891126d3367ffff",42
"891126d328fffff","891126d332bffff",44
"891126d328fffff","891126d3323ffff",38
"891126d328fffff","891126d3337ffff",38
"891126d328fffff","891126d06dbffff",38
"891126d328fffff","891126d33a7ffff",42
"891126d328fffff","891126d33b7ffff",46
"891126d328fffff","891126d314fffff",42
"891126d328fffff","891126d3143ffff",37
"891126d328fffff","891126d3153ffff",39
"891126d328fffff","891126d3027ffff",39
"891126d328fffff","891126d3023ffff",43
"891126d328fffff","891126d303bffff",42
"891126d328fffff","891126d300fffff",41
"891126d328fffff","891126d300bffff",37
"891126d328fffff","891126d3057ffff",40
"891126d328fffff","891126d3043ffff",35
"891126d328fffff","891126d304bffff",40
"891126d328fffff","891126d3287ffff",41
"891126d328fffff","891126d328fffff",2
"891126d328fffff","891126d3213ffff",23
"891126d328fffff","891126d3203ffff",21
