,Hexagon_ID,geometry,H3_centroids
175,891126d33d7ffff,"POLYGON ((24.93063678162617 60.16377014705252, 24.933319261000886 60.16308076887696, 24.935774600547635 60.16409258104006, 24.935547473851074 60.165793834607726, 24.932864765460398 60.166483224411905, 24.930409412792713 60.1654713490182, 24.93063678162617 60.16377014705252))",POINT (60.16478200206416 24.933092024297583)
176,891126d15b7ffff,"POLYGON ((24.972629528823315 60.179267061894635, 24.975313522366836 60.17857692336035, 24.977772270845783 60.1795883319853, 24.977547039309 60.181289942413684, 24.974862816647164 60.18198009269586, 24.97240405465088 60.1809686208002, 24.972629528823315 60.179267061894635))",POINT (60.18027851345908 24.975088180489642)
177,891126d14afffff,"POLYGON ((24.96505493600368 60.15820565770376, 24.967737220444054 60.15751537895895, 24.97019403843466 60.15852667445779, 24.969968585426678 60.16022831196031, 24.967286072131508 60.160918602423855, 24.964829240709598 60.159907243664556, 24.96505493600368 60.15820565770376))",POINT (60.15921699610451 24.96751165727389)
178,891126d06a3ffff,"POLYGON ((24.95516688421939 60.19361440337288, 24.957851884466248 60.192924896890666, 24.96031071367755 60.193936685106756, 24.960084556021172 60.19563804306101, 24.957399326419004 60.19632756125027, 24.954940483839028 60.19531570977667, 24.95516688421939 60.19361440337288))",POINT (60.19462623451479 24.957625616473788)
179,891126d0657ffff,"POLYGON ((24.95943514293765 60.18101522888825, 24.96211918142092 60.180325429783, 24.964577335422792 60.1813370327278, 24.964351464349754 60.1830384980355, 24.961667196691323 60.1837283088539, 24.959209029291593 60.1827166426499, 24.95943514293765 60.18101522888825))",POINT (60.18202687475165 24.96189320006959)
180,891126d33c3ffff,"POLYGON ((24.93354647557348 60.16137952485333, 24.936228787581033 60.16069004139373, 24.9386841139821 60.16170179032398, 24.93845714153179 60.16340308594504, 24.935774600547635 60.16409258104006, 24.933319261000886 60.16308076887696, 24.93354647557348 60.16137952485333))",POINT (60.1623913166344 24.9360017051232)
181,891126d32a3ffff,"POLYGON ((24.923955257813514 60.15563095990245, 24.926637050325198 60.15494161657013, 24.929091439557144 60.15595343492449, 24.92886404934142 60.15765465983295, 24.926182027906236 60.158344014772574, 24.92372762562071 60.15733213319487, 24.923955257813514 60.15563095990245))",POINT (60.156642821084354 24.926409550192382)
182,891126d314fffff,"POLYGON ((24.93150074744444 60.176690330703515, 24.93418424895064 60.17600112824995, 24.93664056576877 60.17701306054995, 24.93641339422998 60.17871425853546, 24.933729663536447 60.17940347262539, 24.931273333579544 60.17839147709185, 24.93150074744444 60.176690330703515))",POINT (60.17770230586854 24.93395696731693)
183,891126d319bffff,"POLYGON ((24.90734764797712 60.182889818768366, 24.910031466532658 60.18220128310848, 24.912486910352644 60.18321360105464, 24.912258548550145 60.184914517872045, 24.90957450066335 60.185603065106044, 24.907119043920837 60.184590683946965, 24.90734764797712 60.182889818768366))",POINT (60.18390217954481 24.909802994729656)
184,891126d356bffff,"POLYGON ((24.902895156684295 60.17746334848548, 24.905578516670126 60.176774835952386, 24.908033326520805 60.17778715800319, 24.907804789273825 60.17948805579351, 24.9051212000186 60.18017657988647, 24.90266637729027 60.17916419462766, 24.902895156684295 60.17746334848548))",POINT (60.1784757133525 24.90534986948244)
185,891126d30a7ffff,"POLYGON ((24.905807141584777 60.1750739476892, 24.908490334228162 60.174385329831594, 24.910945131176327 60.17539758867214, 24.910716748394158 60.17709852857894, 24.908033326520805 60.17778715800319, 24.905578516670126 60.176774835952386, 24.905807141584777 60.1750739476892))",POINT (60.17608624934822 24.908261841504476)
186,891126d068fffff,"POLYGON ((24.950703217190767 60.18818810922402, 24.953387758819574 60.18749862613443, 24.95584595294069 60.18851041885029, 24.955619618766995 60.19021175790671, 24.952934847844574 60.19090125268904, 24.950476640399945 60.18988939672059, 24.950703217190767 60.18818810922402))",POINT (60.1891999448516 24.953161314369783)
187,891126d3393ffff,"POLYGON ((24.924816428788926 60.16855094938892, 24.927499242918266 60.167861781801705, 24.929954608682035 60.16887372042383, 24.929727173398394 60.17057488985783, 24.927044130174306 60.171264069060065, 24.924588751339126 60.17025206721173, 24.924816428788926 60.16855094938892))",POINT (60.169562930855044 24.92727169762939)
188,891126d0673ffff,"POLYGON ((24.966809935795343 60.18405009873118, 24.96949426487925 60.18336017085381, 24.97195304036807 60.18437170601797, 24.971727500251248 60.18607323232422, 24.969042941970024 60.18676317193586, 24.96658415301342 60.185751573505456, 24.966809935795343 60.18405009873118))",POINT (60.185061676830266 24.96926861442347)
189,891126d30abffff,"POLYGON ((24.906492882723505 60.16997121775045, 24.909175678871463 60.16928250614152, 24.91163014605332 60.17029470380258, 24.91140183000271 60.171995676280986, 24.908718804695045 60.172684399456294, 24.90626432460825 60.17167213858521, 24.906492882723505 60.16997121775045))",POINT (60.170983458225265 24.908947252908384)
190,891126d0693ffff,"POLYGON ((24.940418842884228 60.18754294248882, 24.94310326132504 60.1868536934471, 24.94556084715733 60.187865617091084, 24.945334027788185 60.18956685301852, 24.942649380036585 60.19025611372508, 24.940191780975443 60.18924412683781, 24.940418842884228 60.18754294248882))",POINT (60.18855490902595 24.94287633174119)
191,891126d304fffff,"POLYGON ((24.915909669162314 60.157698545629835, 24.91859156722101 60.1570094244315, 24.921045665853175 60.15802137125687, 24.920817879418816 60.15972250249547, 24.9181357523887 60.1604116352804, 24.915681640774874 60.15939962523856, 24.915909669162314 60.157698545629835))",POINT (60.158710535271155 24.918363670900906)
192,891126d06b3ffff,"POLYGON ((24.950023420550046 60.193291939067144, 24.952708359240784 60.192602549643745, 24.95516688421939 60.19361440337288, 24.954940483839028 60.19531570977667, 24.95225531578436 60.19600511089315, 24.94979677748447 60.19499319391119, 24.950023420550046 60.193291939067144))",POINT (60.19430383571278 24.952481848555102)
193,891126d3037ffff,"POLYGON ((24.913856614023576 60.17300787190907, 24.916539701153475 60.172319031842484, 24.91899478910604 60.173331162204356, 24.918766802913705 60.17503219584831, 24.916083486601682 60.17572104750232, 24.9136283856746 60.174708853923335, 24.913856614023576 60.17300787190907))",POINT (60.174020045100995 24.916311604988188)
194,891126d3133ffff,"POLYGON ((24.92722392223655 60.18928703688737, 24.929908384922374 60.18859812718949, 24.93236537558991 60.189610244902475, 24.932137916691428 60.191311335543595, 24.929453224638113 60.19200025687164, 24.92699622086124 60.19098807592686, 24.92722392223655 60.18928703688737))",POINT (60.1902991974726 24.92968081587145)
195,891126d316bffff,"POLYGON ((24.938870028200736 60.17972618869575, 24.941553820534708 60.179036857630734, 24.944010758516768 60.18004872239447, 24.943783917383936 60.181749981462275, 24.94109989584032 60.1824393241847, 24.938642944649683 60.18142739618034, 24.938870028200736 60.17972618869575))",POINT (60.180738096340875 24.941326869246314)
196,891126d3013ffff,"POLYGON ((24.902042251895693 60.164544876969494, 24.90472458981687 60.16385618847205, 24.90717842352241 60.16486839015057, 24.906949932177334 60.16656934353013, 24.90426736515823 60.16725804357979, 24.90181351859261 60.166245778696116, 24.902042251895693 60.164544876969494))",POINT (60.1655571214478 24.904495988619157)
197,891126d3397ffff,"POLYGON ((24.927044130174306 60.171264069060065, 24.929727173398394 60.17057488985783, 24.9321828561131 60.17158682638875, 24.93195550870799 60.173288005349, 24.929272236358255 60.173977196173325, 24.926816540549748 60.172965196413756, 24.927044130174306 60.171264069060065))",POINT (60.17227604844197 24.92949971595821)
198,891126d331bffff,"POLYGON ((24.940912784816327 60.164414832776764, 24.943595387368774 60.16372522074834, 24.946051334388663 60.16473690222543, 24.945824692081892 60.16643825896927, 24.9431418605306 60.1671278826542, 24.940685900295378 60.166116137937166, 24.940912784816327 60.164414832776764))",POINT (60.165426557121 24.94336863499402)
199,891126d0687ffff,"POLYGON ((24.947791931042328 60.19057877445805, 24.950476640399945 60.18988939672059, 24.952934847844574 60.19090125268904, 24.952708359240784 60.192602549643745, 24.950023420550046 60.193291939067144, 24.947565199806743 60.19228001984829, 24.947791931042328 60.19057877445805))",POINT (60.19159067333596 24.950250041520796)
200,891126d310fffff,"POLYGON ((24.92790689322284 60.184183854485454, 24.930590959013422 60.183494851065475, 24.933047619281897 60.184506907695486, 24.93282022688193 60.186208030975465, 24.930135931794236 60.18689704602529, 24.92767925841413 60.1858849261637, 24.92790689322284 60.184183854485454))",POINT (60.185195953982955 24.930363456490152)
201,891126d32bbffff,"POLYGON ((24.92172889209434 60.152917912579184, 24.92441045571334 60.152228580847044, 24.92686452830793 60.153240401232885, 24.926637050325198 60.15494161657013, 24.923955257813514 60.15563095990245, 24.92150117218773 60.15461907629575, 24.92172889209434 60.152917912579184))",POINT (60.153929775785514 24.924182867843314)
202,891126d304bffff,"POLYGON ((24.913683990216935 60.15498546354744, 24.916365659335092 60.15429635392854, 24.918819441352273 60.15530830276435, 24.91859156722101 60.1570094244315, 24.915909669162314 60.157698545629835, 24.913455874185853 60.15668653358004, 24.913683990216935 60.15498546354744))",POINT (60.15599745519218 24.916137675347958)
203,891126d3073ffff,"POLYGON ((24.915225517381778 60.16280175195724, 24.917907811681232 60.162112724456186, 24.92036223999964 60.163124732473854, 24.920134387008396 60.16482583120772, 24.917451863667353 60.1655148702956, 24.914997422369662 60.16450279906126, 24.915225517381778 60.16280175195724))",POINT (60.1638138027956 24.917679848775162)
204,891126d30bbffff,"POLYGON ((24.9013559851548 60.16964754961056, 24.904038719430886 60.16895895486499, 24.906492882723505 60.16997121775045, 24.90626432460825 60.17167213858521, 24.903581361163965 60.17236074488325, 24.90112718501366 60.17134841879245, 24.9013559851548 60.16964754961056))",POINT (60.17065985530047 24.90381005143387)
205,891126d31b3ffff,"POLYGON ((24.914029420633767 60.191029580047804, 24.916713927275826 60.1903410096443, 24.91917032255446 60.191353321312334, 24.918942224191426 60.19305426660252, 24.91625748812535 60.19374284860145, 24.91380107985687 60.19273047371316, 24.914029420633767 60.191029580047804))",POINT (60.19204193456713 24.91648571882255)
206,891126d32b7ffff,"POLYGON ((24.921045665853175 60.15802137125687, 24.92372762562071 60.15733213319487, 24.926182027906236 60.158344014772574, 24.925954483463567 60.16004519763178, 24.923272294733167 60.16073444729428, 24.920817879418816 60.15972250249547, 24.921045665853175 60.15802137125687))",POINT (60.1590332956598 24.92349997126169)
207,891126d148fffff,"POLYGON ((24.955456233085084 60.15245856350747, 24.958137998543858 60.15176842512629, 24.960593879115674 60.152779790370595, 24.96036800757822 60.154481357245444, 24.95768601331752 60.155171507317164, 24.955230119406668 60.15416007882189, 24.955456233085084 60.15245856350747))",POINT (60.15346997163034 24.957912016934614)
208,891126d30b7ffff,"POLYGON ((24.90066951787058 60.17475012459067, 24.9033526486179 60.174061623610314, 24.905807141584777 60.1750739476892, 24.905578516670126 60.176774835952386, 24.902895156684295 60.17746334848548, 24.900440650862176 60.176450961201056, 24.90066951787058 60.17475012459067))",POINT (60.17576249147873 24.90312391379241)
209,891126d3357ffff,"POLYGON ((24.943822117658193 60.16202387353916, 24.946504552778304 60.16133415622662, 24.948960486558022 60.16234577446158, 24.948733998468207 60.16404717324959, 24.946051334388663 60.16473690222543, 24.943595387368774 60.16372522074834, 24.943822117658193 60.16202387353916))",POINT (60.163035534643534 24.946277954619735)
210,891126d15d3ffff,"POLYGON ((24.964377784162696 60.1633103831001, 24.96706046501373 60.16262019791401, 24.969517613520072 60.16363155447928, 24.969292094615017 60.16533315948975, 24.96660918483901 60.16602335639487, 24.964152022903498 60.16501193656888, 24.964377784162696 60.1633103831001))",POINT (60.16432178257199 24.966834835917318)
211,891126d1497ffff,"POLYGON ((24.94741072475232 60.15452853426817, 24.95009259617824 60.153838618077586, 24.952548186542767 60.15485011194606, 24.95232191875891 60.156551585247634, 24.949639818483043 60.157241513108055, 24.947184214851454 60.156229955995464, 24.94741072475232 60.15452853426817))",POINT (60.15554007100364 24.94986621835399)
212,891126d3237ffff,"POLYGON ((24.934227986539533 60.156275727793286, 24.93690990228031 60.155586150691654, 24.93936489871707 60.15659783847163, 24.939137992571556 60.15829916658429, 24.936455847924368 60.1589887553211, 24.934000838339582 60.157977004308506, 24.934227986539533 60.156275727793286))",POINT (60.15728745841941 24.936682886156355)
213,891126d3347ffff,"POLYGON ((24.948960486558022 60.16234577446158, 24.95164298317268 60.1616559402016, 24.954099220637875 60.16266749305402, 24.95387297478632 60.16436894341157, 24.951190249220833 60.165058789348784, 24.948733998468207 60.16404717324959, 24.948960486558022 60.16234577446158))",POINT (60.16335737019274 24.951416627221658)
214,891126d315bffff,"POLYGON ((24.924133329898808 60.17365427030484, 24.926816540549748 60.172965196413756, 24.929272236358255 60.173977196173325, 24.929044734595344 60.175678333048886, 24.926361294779344 60.17636741855525, 24.923905585901807 60.17535535556924, 24.924133329898808 60.17365427030484))",POINT (60.174666312913146 24.926588928752523)
215,891126d06c7ffff,"POLYGON ((24.951382815065127 60.18308418147678, 24.9540669597487 60.18239460473433, 24.95652482310001 60.18340633642334, 24.95629855510397 60.18510770810562, 24.953614181197164 60.185797296540535, 24.951156304520133 60.18478550159912, 24.951382815065127 60.18308418147678))",POINT (60.18409595607284 24.953840581505787)
216,891126d3127ffff,"POLYGON ((24.934595224713632 60.19232345109183, 24.937279978488224 60.19163441276093, 24.939737590753367 60.19264646288933, 24.939510462433525 60.19434761458594, 24.93682547926919 60.19503666456806, 24.934367853824885 60.194024551200755, 24.934595224713632 60.19232345109183))",POINT (60.19333554410876 24.937052739955313)
